﻿Nom;Ville;Note Google;Nombre d'avis;Téléphone;Email;Site Web;Adresse;Code Postal;Place ID
Haussmann Prestige Paris;Paris;4.9;116;01 89 70 54 86;a.ferri@haussmannprestige.com;http://www.haussmannprestige.com/;"231 Rue Saint-Honoré, 75001 Paris, France";75001;ChIJr3S2ZS1u5kcRMQl2w5rqqb8
Agence Immobilière Paris 9 - Junot Martyrs;Paris;5;254;01 87 53 35 78;martyrs@junot.fr;https://www.junot.fr/fr/agences/junot-martyrs-9-eme-arrondissement-paris?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=junot-martyrs-9e;"62 R. des Martyrs, 75009 Paris, France";75009;ChIJ34_eskZu5kcREW9Bs_MyJ_A
La Porte de Paris;Paris;5;226;01 40 18 78 78;contact@laportedeparis.fr;http://www.laportedeparis.fr/;"18 Bd Saint-Martin, 75010 Paris, France";75010;ChIJYfJLKQ5u5kcRYMmn3hVjSpk
Parlez-moi de Paris - Chasseur immobilier;Paris;5;113;01 55 95 67 18;contact@parlezmoideparis.com;https://www.parlezmoideparis.com/;"33 Rue de Naples, 75008 Paris, France";75008;ChIJa9w0NWRw5kcRnOMCvPsQAp8
PARIS SEINE IMMOBILIER - Agence Cherche-Midi;Paris;4.6;140;01 45 44 66 00;gestion@paris-seine-immobilier.com;http://www.paris-seine-immobilier.com/;"59 Rue du Cherche-Midi, 75006 Paris, France";75006;ChIJx3oWWtJx5kcRBgjyHqCCDO8
Agence Immobilière location Paris | Junot Location & Gestion;Paris;4.9;495;01 81 22 94 46;location@junot.fr;https://www.junot.fr/fr/agences/junot-location-gestion-18-eme-arrondissement-paris?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=junot-location-gestion-18e;"23 bis Av. Junot, 75018 Paris, France";75018;ChIJEYqycVBu5kcRYOkG_blMdJ8
DOLY - Agence immobilière à Paris;Paris;4.8;350;01 73 73 19 18;contact@doly.me;https://www.doly.me/;"56 Rue de Londres, 75008 Paris, France";75008;ChIJ_WB2jpZv5kcRM_uDnVOvEhU
"Parisian Residence - Agence immobilière Paris 6, Achat, Vente, Location";Paris;5;63;06 60 11 58 10;valerie@parisian-residence.com;https://www.parisian-residence.com/;"1 Bd du Montparnasse, 75006 Paris, France";75006;ChIJKaTxF21v5kcRbkEruEF75As
Marion Prévite - Agence Immobilière Du 8ème Marseille;Marseille;4.9;53;06 25 25 67 12;axel@homeandseaimmobilier.com;https://www.homeandseaimmobilier.com/;"Av. de Montredon, 13008 Marseille, France";13008;ChIJlRrpsqzHyRIRfWKkTuDLYE4
Immobilière Pujol;Marseille;4.7;2094;04 91 37 38 39;julia@immobiliere-pujol.fr;http://www.immobiliere-pujol.fr/;"7 Rue du Dr Fiolle, 13006 Marseille, France";13006;ChIJZ1YLArLAyRIR3TVujRYJK7Y
ERA Agence immobilière de la Bastide Marseille;Marseille;4.9;371;04 91 68 96 96;bastide@erafrance.com;https://www.eralabastide.com/;"Louis Fabry, 29 Grand Rue, 13013 Marseille, France";13013;ChIJ8zvBpji-yRIRbm5s2lyu2i4
Green Home Immobilier Cinq Avenues - Agence Immobilière Marseille 4;Marseille;4.8;189;04 96 12 48 45;contact@greenhomeimmobilier.fr;http://www.greenhomeimmobilier.fr/;"1 Rue Fondère, 13004 Marseille, France";13004;ChIJF7tiO2G_yRIRdt3Zlg9qQlQ
Agence Immobilière ERA VP IMMO;Marseille;4.9;320;04 91 47 17 60;eravpimmo@erafrance.com;https://www.eraimmobilier.com/agence-immobiliere-marseille-14-97;"31 Av. du Merlan, 13014 Marseille, France";13014;ChIJMRR_BpO_yRIRFvZEUhdoB1M
Agence immobilière Laforêt Marseille 7Eme;Marseille;4.9;259;04 95 09 00 00;marseille7@laforet.com;https://www.laforet.com/agence-immobiliere/marseille7?utm_source=google&utm_medium=mybusiness;"217 Rue d'Endoume, 13007 Marseille, France";13007;ChIJs3LPu9PAyRIRRnVPjBqoN1I
Mon Office Immobilier;Marseille;5;100;09 48 35 37 88;contact@m-oi.fr;https://www.m-oi.fr/agence/marseille;"64-66 Rue Sainte, 13001 Marseille, France";13001;ChIJDVVBEwnByRIR3FgpZEZmBQc
YHM Immobilier;Marseille;4.9;67;04 13 33 45 45;yhmimmobilier@gmail.com;https://www.yhmimmobilier.com/;"Les Docks'' - Atrium 10.6, 10 Pl. de la Joliette, 13002 Marseille, France";13002;ChIJV5CD5FDByRIROH_2o3IDonI
Jerome Daher Immobilier;Marseille;4.9;120;04 91 47 56 05;contact@daherimmo.fr;https://www.daherimmo.fr/;"193 Rue Paradis, 13006 Marseille, France";13006;ChIJjQrM07PAyRIRn6BI3sQJQZQ
ERA ADEQUAT IMMOBILIER - Agence Immobilière;Marseille;4.9;477;04 91 31 74 02;adequatimmo@erafrance.com;http://www.era-marseille-10.com/;"121 Av. de la Capelette, 13010 Marseille, France";13010;ChIJXaJPeE2_yRIRRhyBHWRsz0s
Maison de Ville;Marseille;4.8;136;04 88 08 05 67;hello@maisondevilleimmobilier.com;https://www.maisondevilleimmobilier.com/;"39 Rue des 3 Frères Barthélémy, 13006 Marseille, France";13006;ChIJzwK3QmDByRIRZnt2BvNJ-Bs
KRUSH Immobilier;Marseille;4.8;57;06 51 52 53 81;kevin.orlandi@krushimmobilier.com;https://krushimmobilier.com/fr/;"19 Quai de Rive Neuve, 13007 Marseille, France";13007;ChIJ-1E_9bbByRIRj5nBpNS2ldw
1894 L'immobilier - Agence Immobiliere Marseille;Marseille;4.7;249;07 68 21 38 78;contact@1894-immo.com;https://www.1894-immo.com/fr;"6 Rue Louis Rège, 13008 Marseille, France";13008;ChIJUWF0xnKjyRIRTQIHs2PYsZQ
Immobilière de l'abbaye;Marseille;4.9;124;04 91 55 55 50;contact@immoabbaye.com;http://www.immoabbaye.com/;"94 Bd de la Corderie, 13007 Marseille, France";13007;ChIJY-FNr8jAyRIRIoNSQqOK3po
CAP | Immobilier & Patrimoine;Marseille;5;163;04 91 53 40 44;agence@capatrimoine.fr;http://www.capatrimoine.fr/;"64 Rue d'Endoume, 13007 Marseille, France";13007;ChIJBXiXIbHAyRIR10NjBzNqHcE
Café de l'immo;Marseille;4.9;360;06 52 91 01 06;contact@cafedelimmo.com;https://www.cafedelimmo.com/;"100 Bd Vauban, 13006 Marseille, France";13006;ChIJMZXkHhHByRIRkwWBqKdPGCw
Quatuor - Agence Immobilière à commission fixe et réduite à Lyon et Villeurbanne !;Lyon;5;266;04 51 42 01 50;contact@quatuor.immo;https://www.quatuor.immo/;"66 Rue Cuvier, 69006 Lyon, France";69006;ChIJY3Dzt_vt3SURdfF-NNEAUPo
César & Brutus - Agence immobilière Lyon;Lyon;4.7;2112;04 82 53 99 88;benjamin.gachet@cesaretbrutus.com;https://www.cesaretbrutus.com/;"57 Pl. de la République, 69002 Lyon, France";69002;ChIJkY7p5lPq9EcR-9l_DVcmsTc
Agence immobilière Guy Hoquet LYON 9;Lyon;4.9;396;04 72 20 02 05;informatique-et-libertes@guy-hoquet.com;https://lyon-9.guy-hoquet.com/;"14 Rue du Mont d'Or, 69009 Lyon, France";69009;ChIJUasHg23r9EcRvxZFAYmVFvA
Plusse Gestion Locative Lyon;Lyon;4.9;189;06 44 64 00 32;contact@plusse.co;https://plusse.co/?utm_source=google&utm_medium=mybusiness&utm_campaign=lyon;"4 Rue de la Bourse, 69001 Lyon, France";69001;ChIJ5Y5JM4Hr9EcREA9LtUEGZ88
BUSSAT IMMOBILIER;Lyon;4.9;240;04 78 37 22 82;info@bussat-immobilier.com;https://www.bussat-immobilier.com/;"4 Rue de la Charité, 69002 Lyon, France";69002;ChIJYVnxEFLq9EcRrj2Lm_heA9c
Grand Lyon Immobilier;Lyon;4.8;194;09 81 68 96 89;contact@grand-lyon-immobilier.fr;http://www.grand-lyon-immobilier.fr/;"25 Rue Vauban, 69006 Lyon, France";69006;ChIJ2dftL03q9EcRQ9nCC61xeq8
L'AGENCE | Agence Immobilière Lyon;Lyon;5;204;04 78 65 65 10;agence@lagencell.fr;https://www.lagencell.fr/;"119 Rue Garibaldi, 69006 Lyon, France";69006;ChIJ33jzd5jr9EcR_TccKJazhRk
Agence immobilière Guy Hoquet - L'unique agence Guy Hoquet sur Lyon 7 depuis 1998;Lyon;4.8;209;04 72 76 70 80;lyon7@guyhoquet.com;https://lyon-7.guy-hoquet.com/;"20 Av. Jean Jaurès, 69007 Lyon, France";69007;ChIJhYsiG0Pq9EcRGL0E6zDeLY8
Agence immobilière NOVÉO IMMO Lyon;Lyon;4.9;195;04 72 34 35 92;contact@noveo-immo.fr;https://www.noveo-immo.fr/;"139 Av. Félix Faure, 69003 Lyon, France";69003;ChIJB2LENEnr9EcRxANh4YsCIuc
Pierre de Lune Immobilier;Lyon;4.8;196;09 82 58 06 80;sge@pdli.fr;http://www.pierre-de-lune-immobilier.fr/;"50 Quai Saint-Vincent, 69001 Lyon, France";69001;ChIJ__-blgHr9EcRY4wHWTrnXEA
Agence immobilière Guy Hoquet LYON 6 RHONE;Lyon;4.8;138;04 87 91 89 59;lyon6-rhone@guyhoquet.com;https://lyon-6-rhone.guy-hoquet.com/;"72 Rue Tronchet, 69006 Lyon, France";69006;ChIJ15Xwwobr9EcRq3nhxrS8_i8
PIETRAPOLIS - Agence immobilière à Lyon 3;Lyon;4.9;297;04 72 85 32 00;contact@anmconso.com;https://lyon3.pietrapolis.fr/;"14 Quai Victor Augagneur, 69003 Lyon, France";69003;ChIJ32dsNIxx5kcRXB4JeuzzIKc
Immobilier Lyon | Christine Lin;Lyon;5;30;06 95 21 32 27;christinelin@efficity.com;http://www.efficity.com/christinelin;"178 Bd de la Croix-Rousse, 69004 Lyon, France";69004;ChIJhViYM6nB9EcR1vREpsgdwb0
Agence immobilière ERA HONORE SERRES Toulouse;Toulouse;4.9;254;05 35 37 17 17;yoann.roscouet@eraimmo.fr;https://www.erafrance.com/agence-immobiliere-toulouse-143;"48 Av. Honoré Serres, 31000 Toulouse, France";31000;ChIJm3ur7lu7rhIRy_W2uN5KDmc
Le Clos Immobilier;Toulouse;4.9;180;05 34 25 87 15;contact@leclosimmobilier.fr;https://www.leclos-immobilier.fr/;"9 Pl. du Capitole, 31000 Toulouse, France";31000;ChIJuXWFnTijrhIRToOoKDmxFyQ
L'AGENCE Toulouse Immobilier;Toulouse;4.9;137;05 61 57 37 77;contact@agence-ti.fr;http://www.agence-ti.fr/;"32 Rte de Blagnac, 31200 Toulouse, France";31200;ChIJ2xxmGSO7rhIRiM5nCoYeRiM
Toulouse IMMO9;Toulouse;4.9;264;05 61 21 79 49;contact@toulouseimmo9.com;https://www.toulouseimmo9.com/;"38 Quai de Tounis, 31000 Toulouse, France";31000;ChIJJZFFMHy7rhIRp8-I5902ILI
Cabinet Bedin Immobilier (Toulouse Les Carmes);Toulouse;4.9;128;05 61 28 37 37;fichiers@cabinet-bedin.com;https://www.cabinet-bedin.com/agence-immobiliere/toulouse-les-carmes;"25 Rue du Languedoc, 31000 Toulouse, France";31000;ChIJdYuQ-IK8rhIRvvqLEM1UgF0
Human Immobilier Toulouse St Cyprien;Toulouse;4.8;368;05 34 50 59 60;toulouse.stcyprien@human-immobilier.fr;https://www.human-immobilier.fr/toulouse-st-cyprien?utm_campaign=google_my_business_achat&utm_medium=seo&utm_source=google;"66 Av. Etienne Billières, 31300 Toulouse, France";31300;ChIJgYYlzQy7rhIRybpQ8CJ8CFY
Human Immobilier Toulouse les Carmes;Toulouse;4.9;175;05 34 30 07 00;toulouse.les.carmes@human-immobilier.fr;https://www.human-immobilier.fr/toulouse-les-carmes?utm_campaign=google_my_business_achat&utm_medium=seo&utm_source=google;"11 Rue de Metz, 31000 Toulouse, France";31000;ChIJV5oPt2K7rhIRNwz9qemLPE4
Joyau Immobilier;Toulouse;4.9;220;05 31 61 91 31;contact@joyau-immobilier.com;http://www.joyau-immobilier.com/fr/;"34 Rue du Languedoc, 31000 Toulouse, France";31000;ChIJIWPgkIS8rhIReAgak0F_hPo
Human Immobilier Toulouse Demoiselles;Toulouse;4.9;272;05 34 31 18 19;toulouse.demoiselles@human-immobilier.fr;https://www.human-immobilier.fr/toulouse-demoiselles?utm_campaign=google_my_business_achat&utm_medium=seo&utm_source=google;"13 Av. Antoine de Saint-Exupéry, 31400 Toulouse, France";31400;ChIJQYzFhWC8rhIRhIXRx7DNNm8
Human Immobilier Toulouse Palais de Justice;Toulouse;4.9;236;05 34 24 05 00;toulouse.palaisjustice@human-immobilier.fr;https://www.human-immobilier.fr/toulouse-palais-de-justice?utm_campaign=google_my_business_achat&utm_medium=seo&utm_source=google;"126 Gd Rue Saint-Michel, 31400 Toulouse, France";31400;ChIJ7yICIS69rhIR5T7nkI3Vfh4
Cabinet Bedin Immobilier (Toulouse St Cyprien);Toulouse;4.8;154;05 34 46 80 80;fichiers@cabinet-bedin.com;https://www.cabinet-bedin.com/agence-immobiliere/toulouse-saint-cyprien;"30 Av. Etienne Billières, 31300 Toulouse, France";31300;ChIJHel0s3O7rhIR96bwyNJ9M5Q
OGP Immobilier Toulouse;Toulouse;5;167;05 32 09 17 12;agence@ogp-immobilier.fr;http://www.ogp-immobilier.fr/;"22 Rue Lafayette, 31000 Toulouse, France";31000;ChIJZWQYIW27rhIRGAq1J-9apuw
ERA Immobilier Toulouse Côte Pavée Jonquieres & Co;Toulouse;4.9;216;05 61 81 08 00;yannick.jonquieres@eraimmo.fr;https://www.erafrance.com/agence-immobiliere-toulouse-189;"226 Av. Antoine de Saint-Exupéry, 31400 Toulouse, France";31400;ChIJHY7kDVK8rhIRGhsQtDfSktg
Immobilier du Palais;Toulouse;4.9;70;05 61 53 70 29;contact@immobilierdupalais-toulouse.fr;http://immobilier-palais-toulouse.fr/;"13 Gd Rue Nazareth, 31000 Toulouse, France";31000;ChIJxZYnKYK8rhIRVxVsYo-zVdE
L'IMMOBILIERE DE LA HALLE;Toulouse;4.7;127;05 62 18 46 50;contact@immobilieredelahalle.fr;https://www.immobilieredelahalle.fr/;"45 Rue de Metz, 31000 Toulouse, France";31000;ChIJO02dNpC8rhIRGIzN89HP7Eo
Human Immobilier Toulouse Minimes;Toulouse;4.9;312;05 61 11 21 11;toulouse.minimes@human-immobilier.fr;https://www.human-immobilier.fr/toulouse-minimes?utm_campaign=google_my_business_achat&utm_medium=seo&utm_source=google;"24 Av. des Minimes, 31200 Toulouse, France";31200;ChIJnawGXVq7rhIRapTL5oNwLGw
Agence immobilière Nice – Estimation en 24h | A. GOUNOD;Nice;4.8;102;04 93 97 52 75;contact@agencegounod.com;https://www.agencegounod.com/;"19 Rue Gounod, 06000 Nice, France";06000;ChIJI1BCMAnQzRIRkiVlZpK1CBc
AGENCE ISTRA;Nice;4.9;218;04 93 97 20 00;istra@orange.fr;https://www.istra.fr/;"7 Bd François Grosso, 06000 Nice, France";06000;ChIJF2E9KBPQzRIRiEeVkm2Q79E
ERA CÔTE D’AZUR IMMOBILIER;Nice;4.9;452;04 93 71 01 56;cote-azur@erafrance.com;https://www.eraniceouest.fr/;"282 bis Av. de la Californie, 06200 Nice, France";06200;ChIJRzCnYVbQzRIRcD-ukRU168E
Agence immobilière Laforêt Nice Centre;Nice;4.8;201;04 97 07 07 77;reclamations@stpierreassurances.com;https://www.laforet.com/agence-immobiliere/nice-centre?utm_source=google&utm_medium=mybusiness;"23 Rue Gioffredo, 06000 Nice, France";06000;ChIJD6SnIULQzRIR4z5B25Nt7GI
leprince Immobilier;Nice;4.8;321;04 89 05 04 75;info@leprincerealty.com;http://leprincerealty.com/;"26 Rue du Maréchal Joffre, 06000 Nice, France";06000;ChIJyXiUHQrQzRIR4CZ9izkLk30
IMMO TERRASSE;Nice;5;74;04 93 85 16 06;contact@immo-terrasse.com;http://www.immo-terrasse.com/;"54 Rue de France, 06000 Nice, France";06000;ChIJRz3Y6gzQzRIRNxYK7zYWVtw
L'Agence M;Nice;4.9;184;04 93 82 26 62;contact@lagencem.immo;https://www.lagencem.immo/;"19 Bd Victor Hugo, 06000 Nice, France";06000;ChIJ1bT67QnQzRIRuP4xun0aRXA
gairaut immobilier nice nord;Nice;4.9;92;04 92 09 12 17;contact@gairautimmobilier.fr;http://www.gairautimmobilier.com/;"1 Av. Clément Ader, 06100 Nice, France";06100;ChIJs3fKwvzPzRIRRTs5I2PqG60
MILOR Immobilier;Nice;4.9;166;04 93 98 23 04;milton@milorimmobilier.com;https://milorimmobilier.com/fr/;"50 Bd Joseph Garnier, 06000 Nice, France";06000;ChIJncVRPefRzRIRYtfnMSdy4q4
Reussite Immo Nice;Nice;4.9;74;04 23 20 83 78;reussite@immonice06.fr;http://www.immonice06.fr/fr/;"6 Rue Massenet, 06000 Nice, France";06000;ChIJETddFRrRzRIRCLhQhlE269Q
Moss immobilier;Nice;4.9;88;04 22 13 16 92;julienrubens@hotmail.fr;http://www.mossimmobilier.com/;"11 bis Av. Auber, 06000 Nice, France";06000;ChIJCRMu42PRzRIRXJfXgDeg5M0
Engel & Völkers Nice;Nice;4.9;53;04 73 73 25 25;contact@engelvoelkers.com;https://www.engelvoelkers.com/fr/fr/shops/nice;"2 Rue de la Liberté, 06000 Nice, France";06000;ChIJH9F1scDbzRIR-Cm57b52N8c
ANG Immobilier;Nice;4.9;74;04 93 57 05 39;contact@angimmobilier.fr;http://www.agence-nice-gambetta.fr/;"47 Bd Gambetta, 06000 Nice, France";06000;ChIJi4TtdQ7QzRIRecNqe5Kdllc
Terence Frank Real Estate | Nice;Nice;4.9;114;06 65 26 40 40;info@terencefrank.com;http://terencefrank.com/;"11 Rue Lamartine, 06000 Nice, France";06000;ChIJ4T4QQabazRIRlxfy22lFznY
Agence immobilière GUY HOQUET NANTES Beauséjour;Nantes;4.9;118;02 51 70 85 99;nantes@guyhoquet.com;https://nantes-beausejour.guy-hoquet.com/;"6 Rue Guillaume Grootaers, 44300 Nantes, France";44300;ChIJc83ZgT_tBUgRyfkZm_ZKrN0
IMMO NANTES;Nantes;4.8;94;06 09 71 77 59;contact@agence-immonantes.fr;https://www.agence-immonantes.fr/;"15 Rue Albert Calmette, 44300 Nantes, France";44300;ChIJZ-0txTrsBUgRLuldxU_ALPM
Biens à Nantes;Nantes;4.8;241;09 74 98 63 98;contact@biensanantes.com;http://www.biensanantes.com/;"9 Rue du Couëdic, 44000 Nantes, France";44000;ChIJVUfFtqfuBUgRYNiMUtyo6Vw
Agence Immobilière Nantes - BRAS Immobilier Nantes;Nantes;4.3;872;02 40 20 33 06;vente@lofficeimmobilier.fr;https://www.bras-immobilier.fr/;"50 Rte de Vannes, 44100 Nantes, France";44100;ChIJT7dtAx3sBUgRX5uLL59dRyo
Hosman;Nantes;4.9;177;02 55 99 25 04;contact@hosman.co;https://www.hosman.co/l/agence-nantes;"16 All. Duguay Trouin, 44000 Nantes, France";44000;ChIJo2VQ49rvBUgRgPZ6wto8oec
Victor & Richard Immobilier;Nantes;4.9;230;02 40 93 98 30;contact@victoretrichard.fr;https://www.victoretrichard.fr/;"51 rue des chalâtres, Pl. Victor Richard, 44000 Nantes, France";44000;ChIJWaovwLXvBUgRo7FCSauIVyw
Flat®;Nantes;4.9;145;02 40 02 18 60;Mk@flatandhouse.fr;https://www.flatandhouse-agence.immo/;"8 Bd Jean XXIII, 44000 Nantes, France";44000;ChIJ_Vn3XXCedIIRfuW3lm5zBCA
GUY HOQUET NANTES SAINT-DONATIEN;Nantes;4.9;119;02 55 59 91 60;nantes-saint-donatien@guyhoquet.com;https://nantes-est.guy-hoquet.com/;"70 Rue de l'Ouchette, 44000 Nantes, France";44000;ChIJe8O-Xm7vBUgRHPvCXRIhzqA
Arnold Immobilier;Nantes;4.7;168;02 40 04 13 13;contact@arnoldimmobilier.fr;https://arnoldimmobilier.fr/;"7B Rue Félibien, 44000 Nantes, France";44000;ChIJMUBR7BbsBUgR10UmL_WgzxE
Agence Immobilière Cabinet Direct Home 44;Nantes;4.9;168;02 51 02 15 35;contact@directhome44.com;https://www.directhome44.com/;"13 bis Rue Emile Cheysson, 44300 Nantes, France";44300;ChIJl69yNbXtBUgRXXNdVM_KakI
BARNES Nantes - Agence immobilière Nantes Centre-ville;Nantes;4.8;106;02 72 74 89 30;nanteslabaule@barnes-international.com;https://www.barnes-nanteslabaule.com/nos-agences/agence-immobiliere-nantes-1?utm_source=google&utm_medium=organic&utm_campaign=GBP-Nantes;"15 Rue la Fayette, 44000 Nantes, France";44000;ChIJ9YCatB3sBUgRoSez7IzJzkI
Les Toits • Immobilier Nantes • ACHAT | VENTE | GESTION | LOCATION;Nantes;4.8;433;02 40 47 70 26;contact@lestoits.fr;https://lestoits.fr/;"8 Rue de Gorges, 44000 Nantes, France";44000;ChIJW4O1aSHsBUgR08XU-IHHxKw
Agence immobilière - Côté Particuliers Nantes;Nantes;5;151;02 28 91 78 55;cleante.raimbault@coteparticuliers.com;https://nantes.coteparticuliers.com/?utm_source=gmb;"228 Rue Paul Bellamy, 44000 Nantes, France";44000;ChIJOVq7CevtBUgRo0qh32-wgg4
ARTHURIMMO.COM NANTES OUEST;Nantes;5;101;02 40 92 85 82;nantes@arthurimmo.com;https://nantesouest.arthurimmo.com/;"39 Bd de l'Égalité, 44100 Nantes, France";44100;ChIJxaHhKKztBUgRwxU0zldFMDs
L'AGENCE LOCALE;Nantes;4.8;89;02 85 52 42 24;contact@lagencelocale.com;http://www.lagencelocale.com/;"3 Rue Paul Bellamy, 44000 Nantes, France";44000;ChIJf8xtf6HuBUgRNt-DJCBi3fY
JL ( Joy & Léa ) immobilier;Montpellier;4.8;191;04 99 23 00 87;contact@jl-immobilier.com;https://www.jl-immobilier.com/;"406 Av. de la Justice de Castelnau, 34090 Montpellier, France";34090;ChIJ8b5angOvthIRlDAjzX1ZL-M
Quadrimm I Agence immobilière indépendante I Syndic - Gestion - Location - Vente I Montpellier;Montpellier;4.9;254;04 48 20 50 28;contact@quadrimm.com;https://www.quadrimm.com/;"1321 Av. de la Pompignane, 34000 Montpellier, France";34000;ChIJHYUK842vthIR0Bu4TToGa8Y
Carrément Immo;Montpellier;4.8;506;09 50 50 00 21;carrement.immo@gmail.com;https://www.carrementimmo.fr/;"2 Bd Victor Hugo, 34000 Montpellier, France";34000;ChIJCRN1cq-vthIRpmzp4l0Gvqo
Agence Devier Immobilier - Montpellier;Montpellier;4.8;207;04 67 22 28 00;montpellier@devier-immobilier.com;http://www.devier-immobilier.com/;"1 Rue du Clos René, 34000 Montpellier, France";34000;ChIJl_l-y6avthIRDeCXGsR9j18
Human Immobilier Montpellier Port Marianne;Montpellier;4.9;341;04 67 07 03 40;montpellier.portmarianne@human-immobilier.fr;https://www.human-immobilier.fr/montpellier-port-marianne?utm_campaign=google_my_business_achat&utm_medium=seo&utm_source=google;"245 Av. Marie de Montpellier, 34000 Montpellier, France";34000;ChIJr6r6cIWvthIR7lnnjqzJF0w
LA MAISON IMMOBILIERE;Montpellier;5;73;04 67 66 68 32;frederic@lamaisonimmobiliere.com;http://www.lamaisonimmobiliere.com/;"10 Rue du Palais des Guilhem, 34000 Montpellier, France";34000;ChIJC3eDhf6vthIRmP6wFJNCDKk
Maison B.;Montpellier;4.8;328;04 67 68 13 93;contact@maisonb.immo;http://www.maisonb.immo/;"959 Rue de Bugarel, 34070 Montpellier, France";34070;ChIJlWa2S0mvthIR-mYX-Qd3z30
Agence immobilière Guy Hoquet MONTPELLIER-ANTIGONE;Montpellier;4.8;85;04 11 28 00 90;montpellier-antigone@guyhoquet.com;https://montpellier-antigone.guy-hoquet.com/;"401 Rue Léon Blum, 34000 Montpellier, France";34000;ChIJVVUFmp6vthIRFBovjEUJT5g
Human Immobilier Montpellier Clémenceau;Montpellier;4.8;156;04 67 02 00 33;montpellier.clemenceau@human-immobilier.fr;https://www.human-immobilier.fr/montpellier-clemenceau?utm_campaign=google_my_business_achat&utm_medium=seo&utm_source=google;"5 Av. Georges Clemenceau, 34000 Montpellier, France";34000;ChIJA9E0Oa-vthIR63jP6QjimRk
Human Immobilier Montpellier Arceaux;Montpellier;4.8;237;04 67 87 34 42;montpellier.arceaux@human-immobilier.fr;https://www.human-immobilier.fr/montpellier-arceaux?utm_campaign=google_my_business_achat&utm_medium=seo&utm_source=google;"46 Bd des Arceaux, 34000 Montpellier, France";34000;ChIJ2ThADP-uthIRhH4VRqn3I88
Human Immobilier Montpellier Préfecture;Montpellier;4.9;109;04 99 65 08 05;montpellier.prefecture@human-immobilier.fr;https://www.human-immobilier.fr/montpellier-prefecture?utm_campaign=google_my_business_achat&utm_medium=seo&utm_source=google;"1 Rue du Cherche Midi Midi, 34000 Montpellier, France";34000;ChIJAQCfBgivthIR1RME-uBBing
Human Immobilier Montpellier Facultés;Montpellier;4.9;160;04 67 03 00 66;montpellier.facultes@human-immobilier.fr;https://www.human-immobilier.fr/montpellier-facultes?utm_campaign=google_my_business_achat&utm_medium=seo&utm_source=google;"2 Rue Henri Dunant, 34000 Montpellier, France";34000;ChIJSaw_0VOvthIRLp3ip4MUm_8
